issue_number,repository,title,description,labels,created_at,comments,reactions,url,
11,microsoft/vscode,Terminal suggest: Git suggestions should provide completions for `origin/` and in generate `<remote>/`,"This should show `origin/main` for example:

<img width=""623"" alt=""Image"" src=""https://github.com/user-attachments/assets/426c0dee-ef23-4840-89ff-0e5a51cd66e0"" />

","['bug', 'terminal-suggest']",2025-02-14T18:27:41Z,0,1,https://github.com/microsoft/vscode/issues/240831,Dependency Issue
12,microsoft/vscode,Failed to execute 'createScriptURL' on 'TrustedTypePolicy',"From @bpasero 

When debugging with F5, the following error is seen

```
log.ts:456   ERR Error: Failed to execute 'createScriptURL' on 'TrustedTypePolicy': The provided callback is no longer runnable.
    at amdX.ts:160:33
    at new Promise (<anonymous>)
    at AMDModuleImporter._rendererLoadScript (amdX.ts:137:10)
    at AMDModuleImporter.load (amdX.ts:105:109)
    at importAMDNodeModule (amdX.ts:223:44)
    at encodingExists (encoding.ts:267:22)
    at EncodingOracle.getValidatedEncodingForResource (textFileService.ts:837:16)
    at EncodingOracle.getPreferredReadEncoding (textFileService.ts:811:31)
    at Object.overwriteEncoding (textFileService.ts:318:46)
    at createDecoder (encoding.ts:148:39)
```","['bug', 'regression', 'electron-34-update']",2025-02-14T11:23:54Z,3,0,https://github.com/microsoft/vscode/issues/240780,Syntax Error
13,microsoft/vscode,Git diff does not show files with long paths in Source Control View (Windows),"- **VS Code ??**: 1.97.1
- **????**: Windows 10 
- **Git ??**: 2.47.1.windows.1

- **????**:
  ? VS Code ? ""?????"" ???Source Control View????????commit??`??`????????????????  
  ?????? `git diff` ????????????

#### **????**
1. ???????? 219 ??????????? Git ???
2. ??????
3. ? VS Code ? ""?????"" ????????
4. ????????? Git ??????????? `git diff` ??????

![Image](https://github.com/user-attachments/assets/c4b51448-7f01-4eac-9ee3-8dcd11ffd4e6)

#### **????**
- VS Code ??? `git diff` ??????????????????

#### **????**
- ?????????????? Git ???diff?????

#### **???????**
- Windows ????? `MAX_PATH` ?? 260 ???
","['bug', 'git']",2025-02-14T08:52:41Z,0,0,https://github.com/microsoft/vscode/issues/240770,Dependency Issue
14,microsoft/vscode,System Context Menu is not displayed properly depending on the mouse cursor position,"<!-- ???? Do Not Delete This! bug_report_template ???? -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- ?? Read our guide about submitting issues: https://github.com/microsoft/vscode/wiki/Submitting-Bugs-and-Suggestions -->
<!-- ?? Search existing issues to avoid creating duplicates. -->
<!-- ?? Test using the latest Insiders build to see if your issue has already been fixed: https://code.visualstudio.com/insiders/ -->
<!-- ?? Instead of creating your report here, use 'Report Issue' from the 'Help' menu in VS Code to pre-fill useful information. -->
<!-- ?? Launch with `code --disable-extensions` to check. -->
Does this issue occur when all extensions are disabled?: Yes/No

<!-- ?? If you answered No above, use 'Help: Start Extension Bisect' from Command Palette to try to identify the cause. -->
<!-- ?? Issues caused by an extension need to be reported directly to the extension publisher. The 'Help > Report Issue' dialog can assist with this. -->
- VS Code Version: 1.97.2 and 1.98 insiders
- OS Version: Windows 11

Hi,

I tend to use the System Context Menu because sometimes is easier to deal with the window using keyboard, instead of the mouse. But I have noticed that recently, this behavior started to occur. Not sure if there is some setting to change.

Steps to Reproduce:

1. Be sure the _sticky scroll_ behavior is ON
2. Open a document which will display the _sticky scroll_
3. Scroll the document until the _sticky scroll_ is visible
4. Put the mouse over the _sticky scroll_
5. Hit <kbd>Alt</kbd> + <kbd>Space</kbd> to open the System Context Menu
6. Instead of the System Context Menu, you will see this menu

![Image](https://github.com/user-attachments/assets/97bf23ad-795e-4588-bc58-6e1a0f22f6d8)

7. Move the mouse out of the _sticky scroll_, inside the editor text area
8. Hit <kbd>Alt</kbd> + <kbd>Space</kbd> again
9. Now, the System Context Menu appears

You will notice the same erroneous behavior if you the mouse cursor is over the editor title area, or the window title bar.

Thank you
","['bug', 'upstream', 'electron', 'confirmed', 'system-context-menu']",2025-02-13T21:38:07Z,3,0,https://github.com/microsoft/vscode/issues/240722,UI/UX Bug
15,microsoft/vscode,Notebook inline diff: deleted markdown cell being marked as modification,"Type: <b>Bug</b>

initial: 

markdown cell
code cell

after modification

code cell (modified)


<img width=""1441"" alt=""image"" src=""https://github.com/user-attachments/assets/9fb21881-2054-4df3-899e-d397ce43c7b5"" />


VS Code version: Code - Insiders 1.98.0-insider (Universal) (984a65113ef245fa4a0e4184621272da0b031f5f, 2025-02-13T05:04:34.724Z)
OS version: Darwin arm64 23.6.0
Modes:

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Apple M3 Max (14 x 2400)|
|GPU Status|2d_canvas: enabled<br>canvas_oop_rasterization: enabled_on<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>skia_graphite: disabled_off<br>video_decode: enabled<br>video_encode: enabled<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled<br>webnn: disabled_off|
|Load (avg)|4, 4, 3|
|Memory (System)|36.00GB (0.08GB free)|
|Process Argv|--enable-proposed-api rebornix.anyllm --enable-proposed-api rebornix.lulu --crash-reporter-id 1ce5da70-91d5-46fb-a706-70ff08933f9c|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (45)</summary>

Extension|Author (truncated)|Version
---|---|---
markdown-preview-github-styles|bie|2.1.0
ruff|cha|2025.8.0
esbuild-problem-matchers|con|0.0.3
vscode-eslint|dba|3.0.13
kusto|don|0.4.4
EditorConfig|Edi|0.17.0
prettier-vscode|esb|11.0.0
codespaces|Git|1.17.3
copilot|Git|1.270.1376
copilot-chat|Git|0.25.2025021301
vscode-pull-request-github|Git|0.105.2025021304
vscode-mocha-test-adapter|hbe|2.14.1
vscode-test-explorer|hbe|2.22.1
vscode-pr-pinger|jri|0.0.6
vscode-azurecontainerapps|ms-|0.8.0
vscode-azureresourcegroups|ms-|0.10.4
vscode-docker|ms-|1.29.4
python|ms-|2025.1.2025021102
vscode-pylance|ms-|2025.2.1
datawrangler|ms-|1.19.2
jupyter|ms-|2025.2.2025020701
jupyter-hub|ms-|2024.10.1002831100
jupyter-keymap|ms-|1.1.2
jupyter-renderers|ms-|1.1.2025012901
vscode-jupyter-cell-tags|ms-|0.1.9
vscode-jupyter-slideshow|ms-|0.1.6
remote-containers|ms-|0.398.0
remote-ssh|ms-|0.118.2025021215
remote-ssh-edit|ms-|0.87.0
copilot-mermaid-diagram|ms-|0.0.2025021301
extension-test-runner|ms-|0.0.12
live-server|ms-|0.5.2024091601
remote-explorer|ms-|0.5.2025010909
test-adapter-converter|ms-|0.2.1
vscode-commander|ms-|0.2.0
vscode-copilot-data-analysis|ms-|0.2.2
vscode-github-issue-notebooks|ms-|0.0.130
vscode-js-profile-flame|ms-|1.0.9
vscode-speech|ms-|0.12.1
web-editors|ms-|0.2.0
excalidraw-editor|pom|3.7.4
toggle|reb|0.0.2
vscode-jupyter-docker-stack-connect|reb|0.0.3
rest-book|tan|6.2.1
vitale-vscode|und|0.0.17

(3 theme extensions excluded)

</details><details>
<summary>A/B Experiments</summary>

```
vsliv368:30146709
vspor879:30202332
vspor708:30202333
vspor363:30204092
pythonvspyt551:31179976
vscod805:30301674
py29gd2263:31024238
14376chatcontrol:31237132
c4g48928:30535728
a9j8j154:30646983
962ge761:30841072
dsvsc014:30777825
dsvsc015:30821418
h48ei257:31000450
pythontbext0:30879054
cppperfnew:30980852
pythonait:30973460
dwnewjupyter:31046869
nativerepl1:31134653
pythonrstrctxt:31093868
nativeloc1:31118317
e80f6927:31120813
iacca1:31150324
notype1:31143044
dwcopilot:31158714
h409b430:31177054
c3hdf307:31184662
6074i472:31201624
hdaa2157:31222309
copilot_t_ci:31222730
850i5325:31233431
cp15172_c:31236637
g012b348:31231168
jda6j935:31233686
copilothoveron:31237050

```

</details>

<!-- generated by issue reporter -->","['bug', 'notebook-diff']",2025-02-13T19:42:44Z,1,0,https://github.com/microsoft/vscode/issues/240708,Runtime Error
16,microsoft/vscode,Suggestion: add validation for missing properties under `contributes` in `package.json` for a VS Code extension,"You can use this repo for reference: https://github.com/mohsen1/llm-debugger-vscode-extension

In `package.json` for this extension, the `icon` properties are missing for `viewContainers` and `views` that it contributes. When you run the extension, you get the following error message:

![Image](https://github.com/user-attachments/assets/a5634d8c-f579-4779-9888-55f1b02f201d)

I probably spent an hour trying to ""fix"" the top level `icon` property in `package.json` to no avail since it wasn't the culprit :).  It wasn't until @isidorn pointed out to me that these contributions also needed an `icon` property. You can see the ""fix"" here:

![Image](https://github.com/user-attachments/assets/ed3bbd15-97ea-4284-992b-8b94f018f78a)

Suggestion: Can we show validation on one or more of the `contributes` properties in the file, similar to how there is validation on `activationEvents` `""*""` that give the user some indication of where the missing properties are?  

Assigning per Isi's recommendation.","['bug', 'workbench-views']",2025-02-13T19:42:11Z,1,2,https://github.com/microsoft/vscode/issues/240707,Dependency Issue
17,microsoft/vscode,Ability to change Github Sign Ins between profiles,"<!-- ???? Do Not Delete This! feature_request_template ???? -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- Please search existing issues to avoid creating duplicates. -->

<!-- Describe the feature you'd like. -->
I'd like to use a single VS Code instance for my private and my company work. I use separate profiles, but I also need separate Github sign ins. But it seems that Github Sign In is global to a a single VS Code installation.","['bug', 'authentication']",2025-02-13T19:09:50Z,3,0,https://github.com/microsoft/vscode/issues/240700,Dependency Issue
18,microsoft/vscode,Wrong encoding of JSON schema URL,"
Type: <b>Bug</b>

I configured a JSON schema in the json.schemas settings element:
{
  ""fileMatch"": [""associations.config*.json""],
  ""url"": ""file:///c:/ELOprofessional/config/json-schema/associations.config.schema.json""
}
This works well.
I replaced the ""url"" paramter with the following:
{
  ""fileMatch"": [""associations.config*.json""],
  ""url"": ""https://ikmaster.ovitashu.local:9093/ix-elo/ix?cmd\\=readdoc1&downloadid=(9CF9004A-DC3C-746A-97F5-7960CF3BDE0D)&fname=associations.config.schema.json""
}
The URL is correct above, I can open it in a browser. However VS cannot open it, I got the following error message in the terminal:

Unable to load schema from 'https://ikmaster.ovitashu.local:9093/ix-elo/ix?cmd\=readdoc1&downloadid=(9CF9004A-DC3C-746A-97F5-7960CF3BDE0D)&fname=associations.config.schema.json': Not Found. The requested location could not be found.

I checked at the server side and the problem is that VS sends bad URL, it encodes the = and & characters, which is a problem, because these are important separator characters of the GET parameters.

This is the URL that VS sends (Tomcat localhost access LOG file):

192.168.190.64 - - [13/Feb/2025:08:21:56 +0100] ""GET /ix-elo/ix?cmd%3Dreaddoc1%26downloadid%3D%289CF9004A-DC3C-746A-97F5-7960CF3BDE0D%29%26fname%3Dassociations.config.schema.json HTTP/1.1"" 404 121

And this is the how it looks like when I open it from a browser:

192.168.190.64 - - [13/Feb/2025:08:21:44 +0100] ""GET /ix-elo/ix?cmd=readdoc1&downloadid=(9CF9004A-DC3C-746A-97F5-7960CF3BDE0D)&fname=associations.config.schema.json HTTP/1.1"" 200 79828

So, it seems clearly for me as a bug.
Thank you for your help!

Kind regards,
Csaba D.


VS Code version: Code 1.97.1 (e249dada235c2083c83813bd65b7f4707fb97b76, 2025-02-10T13:13:58.153Z)
OS version: Windows_NT x64 10.0.22631
Modes:

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Intel(R) Core(TM) Ultra 7 165U (14 x 2688)|
|GPU Status|2d_canvas: enabled<br>canvas_oop_rasterization: enabled_on<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>skia_graphite: disabled_off<br>video_decode: enabled<br>video_encode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled<br>webnn: disabled_off|
|Load (avg)|undefined|
|Memory (System)|31.46GB (8.24GB free)|
|Process Argv|--crash-reporter-id 364df494-aa35-4fb4-9846-2c404d9d89eb|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (3)</summary>

Extension|Author (truncated)|Version
---|---|---
jslint|ajh|1.2.1
vscode-eslint|dba|3.0.10
vscode-gradle|vsc|3.16.4


</details><details>
<summary>A/B Experiments</summary>

```
vsliv368cf:30146710
vspor879:30202332
vspor708:30202333
vspor363:30204092
vscod805cf:30301675
binariesv615:30325510
py29gd2263:31024239
c4g48928:30535728
azure-dev_surveyone:30548225
962ge761:30959799
2e7ec940:31000449
pythontbext0:30879054
cppperfnew:31000557
dwnewjupytercf:31046870
nativerepl2:31139839
pythonrstrctxt:31112756
nativeloc2:31192216
iacca1:31171482
5fd0e150:31155592
dwcopilot:31170013
stablechunks:31184530
6074i472:31201624
dwoutputscf:31233691
8did9651:31230678
9064b325:31222308
copilot_t_ci:31222730
cp15172_c:31236637
jda6j935:31233686

```

</details>

<!-- generated by issue reporter -->","['bug', 'json']",2025-02-13T12:29:32Z,0,0,https://github.com/microsoft/vscode/issues/240654,Runtime Error
19,microsoft/vscode,"Some configuration defaults still use `""editor.defaultColorDecorators"": false`","For example:

https://github.com/microsoft/vscode/blob/3d3806164cbc1c54847845cdcf1087994215b827/extensions/coffeescript/package.json#L53

This property does only allow `string` though.","['bug', 'debt', 'editor-color-picker']",2025-02-13T11:38:48Z,0,0,https://github.com/microsoft/vscode/issues/240644,Dependency Issue
20,microsoft/vscode,Editor setting `editor.tabSize` does not apply on empty files after startup,"Steps to Reproduce:

1. create a new empty `foo.yml` file and open it
2. notice how in the status bar you can see `Spaces: 2`
3. reload window

?? status bar indicates `Spaces: 4`

This is a variant of https://github.com/microsoft/vscode/issues/231224 where it seems that since ESM, certain configuration defaults are not present at the time we create a model. My fix in https://github.com/microsoft/vscode/commit/dccf6bb5eca1d3bf9530436f67c25c462d1634d3 ensures that we pass forward the proper `editor.tabSize` to `updateOptions`, but it seems to be one of the few options we do not support to change ad-hoc here:

https://github.com/microsoft/vscode/blob/093e289792001a7ce53893e5944bc1d9dfb0e11a/src/vs/editor/browser/config/editorConfiguration.ts#L337-L347

Specifically, there is no `editor.tabSize` in [`EditorOption`](https://github.com/microsoft/vscode/blob/093e289792001a7ce53893e5944bc1d9dfb0e11a/src/vs/editor/common/config/editorOptions.ts#L5432).

Rather, these seem to be read only when creating the model:

https://github.com/microsoft/vscode/blob/093e289792001a7ce53893e5944bc1d9dfb0e11a/src/vs/editor/common/services/modelService.ts#L122

I am not sure if this can be fixed at all in editor land, thus also assigning @sandy081 to determine if extension config defaults could be resolved sooner, though I would not do that at the price of a slower startup to be fair.

//cc @alexdima ","['bug', 'editor-core', 'config', 'regression', 'mitigated']",2025-02-12T19:11:25Z,2,2,https://github.com/microsoft/vscode/issues/240567,Performance Issue
21,microsoft/vscode,Git - SourceGraph does not show origin/master as a reference point,"
Type: <b>Bug</b>

This issue occurs even when all the extensions are disabled (i checked) but I will leave the extension info available.

1. Make a git repo.
2. Make some commits on master
3. checkout a different branch
4. make some commits there
5. open the source control graph and inspect

The graph used to show the currently checked out branch's commits for both local and remote, as well as the `remote/master`. This is useful when you want to rebase or pull, because you have an idea about the state of your branch (leading / trailing) as compared to the `master` branch.

![Image](https://github.com/user-attachments/assets/ccd7ec98-d2fe-42e8-a3e8-ea7baef55545)

This information is no longer present. I only see the `local` / `remote` information for the currently checked out branch, but no reference for the `origin/master`

![Image](https://github.com/user-attachments/assets/2185d64f-7c6c-4ada-84ce-c39e78716d36)

You wouldn't be able to tell, but the `demo` branch is 6 commits behind and 5 commits ahead of the `master` branch in this picture.

![Image](https://github.com/user-attachments/assets/7be8b9b6-85a9-4a67-afe3-e194770b1dc1)

VS Code version: Code 1.97.1 (e249dada235c2083c83813bd65b7f4707fb97b76, 2025-02-10T13:13:58.153Z)
OS version: Windows_NT x64 10.0.26100
Modes:

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|13th Gen Intel(R) Core(TM) i9-13900KF (32 x 2995)|
|GPU Status|2d_canvas: enabled<br>canvas_oop_rasterization: enabled_on<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>skia_graphite: disabled_off<br>video_decode: enabled<br>video_encode: enabled<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled<br>webnn: disabled_off|
|Load (avg)|undefined|
|Memory (System)|63.79GB (48.34GB free)|
|Process Argv|--crash-reporter-id ec5c4f4f-1cf3-4e35-8ea5-252f81328082|
|Screen Reader|no|
|VM|0%|
</details><details><summary>Extensions (15)</summary>

Extension|Author (truncated)|Version
---|---|---
tsl-problem-matcher|amo|0.6.2
vscode-tailwindcss|bra|0.14.3
vscode-eslint|dba|3.0.10
xml|Dot|2.5.1
prettier-vscode|esb|11.0.0
awesome-vjass-support|Fak|0.1.1
code-runner|for|0.12.2
svg|joc|1.5.4
render-crlf|med|1.8.5
vsliveshare|ms-|1.0.5948
vscode-yaml|red|1.16.0
LiveServer|rit|5.7.9
ayu|tea|1.0.5
vjass|vas|0.0.8
gitblame|wad|11.1.1

(1 theme extensions excluded)

</details><details>
<summary>A/B Experiments</summary>

```
vsliv368cf:30146710
vspor879:30202332
vspor708:30202333
vspor363:30204092
vswsl492cf:30256860
vscod805:30301674
binariesv615:30325510
py29gd2263:31024239
c4g48928:30535728
azure-dev_surveyone:30548225
2i9eh265:30646982
962ge761:30959799
h48ei257:31000450
pythontbext0:30879054
cppperfnew:31000557
dwnewjupytercf:31046870
nativerepl1:31139838
pythonrstrctxt:31112756
nativeloc1:31192215
iacca1:31171482
5fd0e150:31155592
dwcopilot:31170013
stablechunks:31184530
6074i472:31201624
dwoutputscf:31233691
9064b325:31222308
copilot_t_ci:31222730
jda6j935:31233686

```

</details>

<!-- generated by issue reporter -->","['bug', 'git']",2025-02-12T10:11:20Z,19,0,https://github.com/microsoft/vscode/issues/240489,Runtime Error
22,microsoft/vscode,My Code Insiders build doesn't work well with VS Code Neovim extension,"
Type: <b>Bug</b>

After a while using - it may just be one key press - all keyboard is grabbed and not registered in the editor.

I suspect the issue may be with this fix https://github.com/microsoft/vscode/commit/ff39acb25de7a6c261e817f7c3da36bf9ebf7f79

I was trying to use insiders, because of this or similar bug: https://github.com/microsoft/vscode/issues/238618

In my case navigating with vim movments up/down (j,k) for a second, takes me up to the first line and starts placing ""jjjjjjjjjj"" string inside with additional text "" om: message"" on the top, so it was like ""om: message jjjjjjjjjjjjjjjjj""  inside the first or second line of the file. I think the bug is related to timing, maybe I have too many extensions and code base is large. While the linter or static code analyzer is processesing context, it grabs the actions performed by the vscode extensions and breaks the expected behavior.

VS Code version: Code - Insiders 1.98.0-insider (aecf1746ff98f0554a9c73aa98031c8740411bb5, 2025-02-11T17:50:39.014Z)
OS version: Linux x64 5.15.0-131-generic
Modes:

<details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|12th Gen Intel(R) Core(TM) i7-12700H (20 x 1841)|
|GPU Status|2d_canvas: enabled<br>canvas_oop_rasterization: enabled_on<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>skia_graphite: disabled_off<br>video_decode: enabled<br>video_encode: disabled_software<br>vulkan: disabled_off<br>webgl: enabled<br>webgl2: enabled<br>webgpu: disabled_off<br>webnn: disabled_off|
|Load (avg)|2, 2, 3|
|Memory (System)|31.03GB (23.55GB free)|
|Process Argv|--crash-reporter-id 9d9ec051-f55c-4f21-8155-105d02d69676|
|Screen Reader|no|
|VM|0%|
|DESKTOP_SESSION|ubuntu|
|XDG_CURRENT_DESKTOP|Unity|
|XDG_SESSION_DESKTOP|ubuntu|
|XDG_SESSION_TYPE|x11|
</details><details><summary>Extensions (2)</summary>

Extension|Author (truncated)|Version
---|---|---
Bookmarks|ale|13.5.0
vscode-neovim|asv|1.18.16


</details><details>
<summary>A/B Experiments</summary>

```
vsliv368:30146709
vspor879:30202332
vspor708:30202333
vspor363:30204092
vswsl492:30256197
vscod805:30301674
py29gd2263:31024238
c4g48928:30535728
2i9eh265:30646982
962ge761:30841072
dsvsc014:30777825
dsvsc015:30821418
h48ei257:31000450
pythontbext0:30879054
cppperfnew:30980852
pythonait:30973460
dwnewjupytercf:31046870
nativerepl1:31134653
pythonrstrctxt:31093868
nativeloc1:31118317
e80f6927:31120813
iacca1:31150324
notype1:31143044
dwcopilot:31158714
h409b430:31177054
5b1c1929:31184661
6074i472:31201624
dwoutputscf:31233691
customenabled:31234042
hdaa2157:31222309
copilot_t_ci:31222730
f27dg485:31233432
g012b348:31231168
jda6j935:31233686

```

</details>

<!-- generated by issue reporter -->","['bug', 'editor-edit-context']",2025-02-12T08:35:08Z,0,0,https://github.com/microsoft/vscode/issues/240477,Runtime Error
23,microsoft/vscode,"[146] potential listener LEAK detected, having 10031 listeners already. MOST frequent listener (9856):","```javascript
Error
at Bfi.create in src/vs/base/common/event.ts:927:15
at $9e.q [as onDidChangeDecorations] in src/vs/base/common/event.ts:1112:34
at wu.u in out-vscode/vs/workbench/browser/vs/workbench/browser/labels.ts:174:42
at new wu in out-vscode/vs/workbench/browser/vs/workbench/browser/labels.ts:137:8
at Rgt.o in src/vs/platform/instantiation/common/instantiationService.ts:162:18
at Rgt.createInstance in src/vs/platform/instantiation/common/instantiationService.ts:128:18
at new u5e in out-vscode/vs/workbench/contrib/chat/browser/chatContentParts/vs/workbench/contrib/chat/browser/chatContentParts/chatAttachmentsContentPart.ts:53:70
at Rgt.o in src/vs/platform/instantiation/common/instantiationService.ts:162:18
at Rgt.createInstance in src/vs/platform/instantiation/common/instantiationService.ts:128:18
at cue.mb in out-vscode/vs/workbench/contrib/chat/browser/vs/workbench/contrib/chat/browser/chatListRenderer.ts:916:36
```
[Go to Errors Site](https://errors.code.visualstudio.com/card?ch=33fc5a94a3f99ebe7087e8fe79fbe1d37a251016&bH=0809aef0-d54e-85da-d64e-2c6ad1824b3a)","['bug', 'important', 'error-telemetry', 'candidate', 'cross-file-editing']",2025-02-12T07:19:33Z,1,0,https://github.com/microsoft/vscode/issues/240469,Syntax Error
